Fecha,VCP,Fondo,Moneda,Categoria,Riesgo,Horizonte,Liquidacion
2025-12-03 00:00:00,"5,69083",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-03 00:00:00,"6,10035",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-12-03 00:00:00,"1,31759",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-03 00:00:00,"1,00356",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2025-12-03 00:00:00,"44,88914",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-03 00:00:00,"1,33935",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-12-03 00:00:00,"1,12132",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-12-03 00:00:00,"226,38464",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-03 00:00:00,"16,21470",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-12-03 00:00:00,"1,01773",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2025-12-03 00:00:00,"92,10760",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-03 00:00:00,"1,04086",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-12-03 00:00:00,"1,17660",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-12-03 00:00:00,"1,74847",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-12-03 00:00:00,"11,08971",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-12-03 00:00:00,"8,20037",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-03 00:00:00,"34,38746",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-03 00:00:00,"637,82338",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-12-03 00:00:00,"1,33182",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-12-03 00:00:00,"1,70640",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-12-02 00:00:00,"154,74710",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-12-02 00:00:00,"196,75263",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-12-02 00:00:00,"61,82425",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,27127",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,19055",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2025-12-02 00:00:00,"2,23161",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,08919",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,03229",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-12-02 00:00:00,"134,30263",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"17,66109",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,74036",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-12-02 00:00:00,"1,01781",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-12-02 00:00:00,"11,62225",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"5,69306",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"6,10755",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-12-02 00:00:00,"1,31891",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,00166",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2025-12-02 00:00:00,"44,80325",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,33975",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,12180",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-12-02 00:00:00,"226,58782",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"15,70404",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-12-02 00:00:00,"1,01270",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2025-12-02 00:00:00,"91,66780",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,04104",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"1,17603",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-12-02 00:00:00,"1,74663",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-12-02 00:00:00,"11,08286",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-12-02 00:00:00,"8,19426",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"34,33702",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-02 00:00:00,"633,98848",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-12-02 00:00:00,"1,32760",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-12-02 00:00:00,"1,71840",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-12-01 00:00:00,"155,75339",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-12-01 00:00:00,"196,52370",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-12-01 00:00:00,"61,75263",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,26513",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,18949",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2025-12-01 00:00:00,"2,21938",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,08878",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,03205",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-12-01 00:00:00,"133,97658",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"17,65022",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,73305",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-12-01 00:00:00,"1,01776",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-12-01 00:00:00,"11,55072",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"5,69218",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"6,10339",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-12-01 00:00:00,"1,31527",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,00152",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2025-12-01 00:00:00,"44,65054",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,34024",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,12232",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-12-01 00:00:00,"226,56834",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"15,80981",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-12-01 00:00:00,"1,01053",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2025-12-01 00:00:00,"91,45708",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,04136",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"1,17562",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-12-01 00:00:00,"1,74205",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-12-01 00:00:00,"11,07585",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-12-01 00:00:00,"8,18302",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"34,23634",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-12-01 00:00:00,"633,06751",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-12-01 00:00:00,"1,32321",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-12-01 00:00:00,"1,71477",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-28 00:00:00,"154,07560",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-28 00:00:00,"196,00650",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-11-28 00:00:00,"61,58900",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,26863",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,18663",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2025-11-28 00:00:00,"2,22247",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,08926",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,03189",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-11-28 00:00:00,"133,79063",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"17,62515",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,73262",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-11-28 00:00:00,"1,01762",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-11-28 00:00:00,"11,54112",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"5,67432",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"6,07477",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-11-28 00:00:00,"1,31150",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,00327",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2025-11-28 00:00:00,"44,55426",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,34003",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,12190",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-11-28 00:00:00,"226,07365",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"15,66817",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-28 00:00:00,"1,01496",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2025-11-28 00:00:00,"91,46899",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,04056",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"1,17565",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-11-28 00:00:00,"1,73447",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-11-28 00:00:00,"11,05436",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-11-28 00:00:00,"8,17100",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"34,21329",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-28 00:00:00,"631,72007",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-11-28 00:00:00,"1,33012",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-11-28 00:00:00,"1,72161",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-27 00:00:00,"153,83514",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-27 00:00:00,"195,32523",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-11-27 00:00:00,"61,47945",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,26661",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,18489",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2025-11-27 00:00:00,"2,22384",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,08829",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,03172",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-11-27 00:00:00,"133,21070",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"17,49299",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,72558",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-11-27 00:00:00,"1,01758",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-11-27 00:00:00,"11,51515",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"5,65451",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"6,05666",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-11-27 00:00:00,"1,30172",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,00235",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2025-11-27 00:00:00,"44,42749",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,33749",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,12017",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-11-27 00:00:00,"225,75160",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"15,66049",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-27 00:00:00,"1,00891",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2025-11-27 00:00:00,"91,34766",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,04003",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"1,17537",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-11-27 00:00:00,"1,72933",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-11-27 00:00:00,"11,04712",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-11-27 00:00:00,"8,13951",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"34,17236",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-27 00:00:00,"631,01168",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-11-27 00:00:00,"1,32927",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-11-27 00:00:00,"1,71938",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-26 00:00:00,"152,21433",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-26 00:00:00,"195,14096",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-11-26 00:00:00,"61,44142",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,27171",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,18392",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2025-11-26 00:00:00,"2,23839",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,08892",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,02953",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-11-26 00:00:00,"133,24216",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"17,63010",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,72654",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-11-26 00:00:00,"1,01753",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-11-26 00:00:00,"11,55149",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"5,65637",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"6,05853",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-11-26 00:00:00,"1,30527",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,00309",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2025-11-26 00:00:00,"44,35966",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,33792",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,12005",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-11-26 00:00:00,"225,86772",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"15,51041",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-26 00:00:00,"1,01021",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2025-11-26 00:00:00,"91,52268",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,04021",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"1,17526",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-11-26 00:00:00,"1,72911",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-11-26 00:00:00,"11,03971",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-11-26 00:00:00,"8,13964",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"34,20457",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-26 00:00:00,"630,52457",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-11-26 00:00:00,"1,32450",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-11-26 00:00:00,"1,72099",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-25 00:00:00,"146,27872",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-25 00:00:00,"195,00766",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-11-25 00:00:00,"61,37898",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,26455",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,18281",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2025-11-25 00:00:00,"2,21672",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,08891",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,02947",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-11-25 00:00:00,"133,34840",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"17,59138",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,72866",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-11-25 00:00:00,"1,01749",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-11-25 00:00:00,"11,52795",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"5,64083",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"6,04345",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-11-25 00:00:00,"1,30503",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,00158",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2025-11-25 00:00:00,"44,33952",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,34123",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,12247",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-11-25 00:00:00,"225,16308",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"14,89511",Equity Selection,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-25 00:00:00,"1,00100",GLOBAL,Dólar,Renta Variable,Audaz,Largo plazo,t+2
2025-11-25 00:00:00,"91,62204",Inflation linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,03837",Latam,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"1,17517",Latam (SIN Arg),Dólar,Renta Fija USD,Moderado,Mediano plazo,t+2
2025-11-25 00:00:00,"1,72745",Lecaps,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+0
2025-11-25 00:00:00,"11,03243",Money Market,Pesos,Money Market,Conservador,Corto plazo,t+0
2025-11-25 00:00:00,"8,14548",ONs,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"34,11582",Opportunity,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
2025-11-25 00:00:00,"624,68682",Renta Mixta,Pesos,Renta Mixta,Audaz,Largo plazo,t+1
2025-11-25 00:00:00,"1,32449",Soberano,Dólar,Renta Fija USD,Audaz,Largo plazo,t+1
2025-11-25 00:00:00,"1,70615",Soja,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-20 00:00:00,"145,68246",Acciones,Pesos,Renta Variable,Audaz,Largo plazo,t+1
2025-11-20 00:00:00,"194,78823",Ahorro corto plazo,Pesos,Renta Fija Pesos,Conservador,Corto plazo,t+1
2025-11-20 00:00:00,"61,16603",Balanz Capital Pymes,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"1,24342",Balanz Crecimiento,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"1,17817",Balanz Crédito Privado,Pesos,Renta Fija Pesos,Moderado,Corto plazo,t+1
2025-11-20 00:00:00,"2,17129",Balanz Desarrollo FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"1,08812",Balanz Estrategia II USD,Dólar,Dedicados,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"1,02904",Balanz Estrategia IV USD,Dólar,Dedicados,Conservador,Corto plazo,t+1
2025-11-20 00:00:00,"133,40933",Balanz Excalibur Regisseur,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"17,21093",Balanz Infraestructura FCI,Pesos,Objeto Específico,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"1,73091",Balanz Long Pesos,Pesos,Renta Fija Pesos,Audaz,Largo plazo,t+1
2025-11-20 00:00:00,"1,01727",Balanz Money Market USD,Dólar,Money Market,Conservador,Corto plazo,t+0
2025-11-20 00:00:00,"11,46725",Balanz Performance I,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"5,53351",Balanz Performance V,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"5,90439",Balanz Performance XI,Pesos,Dedicados,Audaz,Largo plazo,t+1
2025-11-20 00:00:00,"1,30100",Balanz Performance XIII,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"0,99919",Balanz Renta Fija Global,Dólar,Renta Fija Pesos,Conservador,Mediano plazo,t+2
2025-11-20 00:00:00,"44,24586",Balanz Rta Fija Estrategica,Pesos,Dedicados,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"1,33950",Corporativo,Dólar,Renta Fija USD,Moderado,Mediano plazo,t+1
2025-11-20 00:00:00,"1,12111",Dolar Corto Plazo,Dólar,Renta Fija USD,Conservador,Corto plazo,t+1
2025-11-20 00:00:00,"221,28490",Dolar Linked,Pesos,Renta Fija Pesos,Moderado,Mediano plazo,t+1
